Date,Year,Quarter,Month,MonthName,DayOfWeek,IsWeekend,Shift,ShiftStart,ShiftEnd,SeasonalIndex
2024-12-21,2024,Q4,12,December,Saturday,Yes,Night,22:00,06:00,1.044
2024-12-22,2024,Q4,12,December,Sunday,Yes,Morning,06:00,14:00,0.47
2024-12-22,2024,Q4,12,December,Sunday,Yes,Afternoon,14:00,22:00,0.47
2024-12-22,2024,Q4,12,December,Sunday,Yes,Night,22:00,06:00,0.47
2024-12-23,2024,Q4,12,December,Monday,No,Morning,06:00,14:00,1.044
2024-12-23,2024,Q4,12,December,Monday,No,Afternoon,14:00,22:00,1.044
2024-12-23,2024,Q4,12,December,Monday,No,Night,22:00,06:00,1.044
2024-12-24,2024,Q4,12,December,Tuesday,No,Morning,06:00,14:00,1.044
2024-12-24,2024,Q4,12,December,Tuesday,No,Afternoon,14:00,22:00,1.044
2024-12-24,2024,Q4,12,December,Tuesday,No,Night,22:00,06:00,1.044
2024-12-25,2024,Q4,12,December,Wednesday,No,Morning,06:00,14:00,1.044
2024-12-25,2024,Q4,12,December,Wednesday,No,Afternoon,14:00,22:00,1.044
2024-12-25,2024,Q4,12,December,Wednesday,No,Night,22:00,06:00,1.044
2024-12-26,2024,Q4,12,December,Thursday,No,Morning,06:00,14:00,1.045
2024-12-26,2024,Q4,12,December,Thursday,No,Afternoon,14:00,22:00,1.045
2024-12-26,2024,Q4,12,December,Thursday,No,Night,22:00,06:00,1.045
2024-12-27,2024,Q4,12,December,Friday,No,Morning,06:00,14:00,1.045
2024-12-27,2024,Q4,12,December,Friday,No,Afternoon,14:00,22:00,1.045
2024-12-27,2024,Q4,12,December,Friday,No,Night,22:00,06:00,1.045
2024-12-28,2024,Q4,12,December,Saturday,Yes,Morning,06:00,14:00,1.045
2024-12-28,2024,Q4,12,December,Saturday,Yes,Afternoon,14:00,22:00,1.045
2024-12-28,2024,Q4,12,December,Saturday,Yes,Night,22:00,06:00,1.045
2024-12-29,2024,Q4,12,December,Sunday,Yes,Morning,06:00,14:00,0.47
2024-12-29,2024,Q4,12,December,Sunday,Yes,Afternoon,14:00,22:00,0.47
2024-12-29,2024,Q4,12,December,Sunday,Yes,Night,22:00,06:00,0.47
2024-12-30,2024,Q4,12,December,Monday,No,Morning,06:00,14:00,1.045
2024-12-30,2024,Q4,12,December,Monday,No,Afternoon,14:00,22:00,1.045
2024-12-30,2024,Q4,12,December,Monday,No,Night,22:00,06:00,1.045
2024-12-31,2024,Q4,12,December,Tuesday,No,Morning,06:00,14:00,1.045
2024-12-31,2024,Q4,12,December,Tuesday,No,Afternoon,14:00,22:00,1.045
2024-12-31,2024,Q4,12,December,Tuesday,No,Night,22:00,06:00,1.045
2025-01-01,2025,Q1,1,January,Wednesday,No,Morning,06:00,14:00,0.927
2025-01-01,2025,Q1,1,January,Wednesday,No,Afternoon,14:00,22:00,0.927
2025-01-01,2025,Q1,1,January,Wednesday,No,Night,22:00,06:00,0.927
2025-01-02,2025,Q1,1,January,Thursday,No,Morning,06:00,14:00,0.927
2025-01-02,2025,Q1,1,January,Thursday,No,Afternoon,14:00,22:00,0.927
2025-01-02,2025,Q1,1,January,Thursday,No,Night,22:00,06:00,0.927
2025-01-03,2025,Q1,1,January,Friday,No,Morning,06:00,14:00,0.927
2025-01-03,2025,Q1,1,January,Friday,No,Afternoon,14:00,22:00,0.927
2025-01-03,2025,Q1,1,January,Friday,No,Night,22:00,06:00,0.927
2025-01-04,2025,Q1,1,January,Saturday,Yes,Morning,06:00,14:00,0.927
2025-01-04,2025,Q1,1,January,Saturday,Yes,Afternoon,14:00,22:00,0.927
2025-01-04,2025,Q1,1,January,Saturday,Yes,Night,22:00,06:00,0.927
2025-01-05,2025,Q1,1,January,Sunday,Yes,Morning,06:00,14:00,0.417
2025-01-05,2025,Q1,1,January,Sunday,Yes,Afternoon,14:00,22:00,0.417
2025-01-05,2025,Q1,1,January,Sunday,Yes,Night,22:00,06:00,0.417
2025-01-06,2025,Q1,1,January,Monday,No,Morning,06:00,14:00,0.927
2025-01-06,2025,Q1,1,January,Monday,No,Afternoon,14:00,22:00,0.927
2025-01-06,2025,Q1,1,January,Monday,No,Night,22:00,06:00,0.927
2025-01-07,2025,Q1,1,January,Tuesday,No,Morning,06:00,14:00,0.927
2025-01-07,2025,Q1,1,January,Tuesday,No,Afternoon,14:00,22:00,0.927
2025-01-07,2025,Q1,1,January,Tuesday,No,Night,22:00,06:00,0.927
2025-01-08,2025,Q1,1,January,Wednesday,No,Morning,06:00,14:00,0.927
2025-01-08,2025,Q1,1,January,Wednesday,No,Afternoon,14:00,22:00,0.927
2025-01-08,2025,Q1,1,January,Wednesday,No,Night,22:00,06:00,0.927
2025-01-09,2025,Q1,1,January,Thursday,No,Morning,06:00,14:00,0.927
2025-01-09,2025,Q1,1,January,Thursday,No,Afternoon,14:00,22:00,0.927
2025-01-09,2025,Q1,1,January,Thursday,No,Night,22:00,06:00,0.927
2025-01-10,2025,Q1,1,January,Friday,No,Morning,06:00,14:00,0.928
2025-01-10,2025,Q1,1,January,Friday,No,Afternoon,14:00,22:00,0.928
2025-01-10,2025,Q1,1,January,Friday,No,Night,22:00,06:00,0.928
2025-01-11,2025,Q1,1,January,Saturday,Yes,Morning,06:00,14:00,0.928
2025-01-11,2025,Q1,1,January,Saturday,Yes,Afternoon,14:00,22:00,0.928
2025-01-11,2025,Q1,1,January,Saturday,Yes,Night,22:00,06:00,0.928
2025-01-12,2025,Q1,1,January,Sunday,Yes,Morning,06:00,14:00,0.417
2025-01-12,2025,Q1,1,January,Sunday,Yes,Afternoon,14:00,22:00,0.417
2025-01-12,2025,Q1,1,January,Sunday,Yes,Night,22:00,06:00,0.417
2025-01-13,2025,Q1,1,January,Monday,No,Morning,06:00,14:00,0.51
2025-01-13,2025,Q1,1,January,Monday,No,Afternoon,14:00,22:00,0.51
2025-01-13,2025,Q1,1,January,Monday,No,Night,22:00,06:00,0.51
2025-01-14,2025,Q1,1,January,Tuesday,No,Morning,06:00,14:00,0.51
2025-01-14,2025,Q1,1,January,Tuesday,No,Afternoon,14:00,22:00,0.51
2025-01-14,2025,Q1,1,January,Tuesday,No,Night,22:00,06:00,0.51
2025-01-15,2025,Q1,1,January,Wednesday,No,Morning,06:00,14:00,0.51
2025-01-15,2025,Q1,1,January,Wednesday,No,Afternoon,14:00,22:00,0.51
2025-01-15,2025,Q1,1,January,Wednesday,No,Night,22:00,06:00,0.51
2025-01-16,2025,Q1,1,January,Thursday,No,Morning,06:00,14:00,0.51
2025-01-16,2025,Q1,1,January,Thursday,No,Afternoon,14:00,22:00,0.51
2025-01-16,2025,Q1,1,January,Thursday,No,Night,22:00,06:00,0.51
2025-01-17,2025,Q1,1,January,Friday,No,Morning,06:00,14:00,0.511
2025-01-17,2025,Q1,1,January,Friday,No,Afternoon,14:00,22:00,0.511
2025-01-17,2025,Q1,1,January,Friday,No,Night,22:00,06:00,0.511
2025-01-18,2025,Q1,1,January,Saturday,Yes,Morning,06:00,14:00,0.511
2025-01-18,2025,Q1,1,January,Saturday,Yes,Afternoon,14:00,22:00,0.511
2025-01-18,2025,Q1,1,January,Saturday,Yes,Night,22:00,06:00,0.511
2025-01-19,2025,Q1,1,January,Sunday,Yes,Morning,06:00,14:00,0.418
2025-01-19,2025,Q1,1,January,Sunday,Yes,Afternoon,14:00,22:00,0.418
2025-01-19,2025,Q1,1,January,Sunday,Yes,Night,22:00,06:00,0.418
2025-01-20,2025,Q1,1,January,Monday,No,Morning,06:00,14:00,0.929
2025-01-20,2025,Q1,1,January,Monday,No,Afternoon,14:00,22:00,0.929
2025-01-20,2025,Q1,1,January,Monday,No,Night,22:00,06:00,0.929
2025-01-21,2025,Q1,1,January,Tuesday,No,Morning,06:00,14:00,0.929
2025-01-21,2025,Q1,1,January,Tuesday,No,Afternoon,14:00,22:00,0.929
2025-01-21,2025,Q1,1,January,Tuesday,No,Night,22:00,06:00,0.929
2025-01-22,2025,Q1,1,January,Wednesday,No,Morning,06:00,14:00,0.929
2025-01-22,2025,Q1,1,January,Wednesday,No,Afternoon,14:00,22:00,0.929
2025-01-22,2025,Q1,1,January,Wednesday,No,Night,22:00,06:00,0.929
2025-01-23,2025,Q1,1,January,Thursday,No,Morning,06:00,14:00,0.929
2025-01-23,2025,Q1,1,January,Thursday,No,Afternoon,14:00,22:00,0.929
2025-01-23,2025,Q1,1,January,Thursday,No,Night,22:00,06:00,0.929
2025-01-24,2025,Q1,1,January,Friday,No,Morning,06:00,14:00,0.929
2025-01-24,2025,Q1,1,January,Friday,No,Afternoon,14:00,22:00,0.929
2025-01-24,2025,Q1,1,January,Friday,No,Night,22:00,06:00,0.929
2025-01-25,2025,Q1,1,January,Saturday,Yes,Morning,06:00,14:00,0.929
2025-01-25,2025,Q1,1,January,Saturday,Yes,Afternoon,14:00,22:00,0.929
2025-01-25,2025,Q1,1,January,Saturday,Yes,Night,22:00,06:00,0.929
2025-01-26,2025,Q1,1,January,Sunday,Yes,Morning,06:00,14:00,0.418
2025-01-26,2025,Q1,1,January,Sunday,Yes,Afternoon,14:00,22:00,0.418
2025-01-26,2025,Q1,1,January,Sunday,Yes,Night,22:00,06:00,0.418
2025-01-27,2025,Q1,1,January,Monday,No,Morning,06:00,14:00,0.929
2025-01-27,2025,Q1,1,January,Monday,No,Afternoon,14:00,22:00,0.929
2025-01-27,2025,Q1,1,January,Monday,No,Night,22:00,06:00,0.929
2025-01-28,2025,Q1,1,January,Tuesday,No,Morning,06:00,14:00,0.929
2025-01-28,2025,Q1,1,January,Tuesday,No,Afternoon,14:00,22:00,0.929
2025-01-28,2025,Q1,1,January,Tuesday,No,Night,22:00,06:00,0.929
2025-01-29,2025,Q1,1,January,Wednesday,No,Morning,06:00,14:00,0.93
2025-01-29,2025,Q1,1,January,Wednesday,No,Afternoon,14:00,22:00,0.93
2025-01-29,2025,Q1,1,January,Wednesday,No,Night,22:00,06:00,0.93
2025-01-30,2025,Q1,1,January,Thursday,No,Morning,06:00,14:00,0.93
2025-01-30,2025,Q1,1,January,Thursday,No,Afternoon,14:00,22:00,0.93
2025-01-30,2025,Q1,1,January,Thursday,No,Night,22:00,06:00,0.93
2025-01-31,2025,Q1,1,January,Friday,No,Morning,06:00,14:00,0.93
2025-01-31,2025,Q1,1,January,Friday,No,Afternoon,14:00,22:00,0.93
2025-01-31,2025,Q1,1,January,Friday,No,Night,22:00,06:00,0.93
2025-02-01,2025,Q1,2,February,Saturday,Yes,Morning,06:00,14:00,0.93
2025-02-01,2025,Q1,2,February,Saturday,Yes,Afternoon,14:00,22:00,0.93
2025-02-01,2025,Q1,2,February,Saturday,Yes,Night,22:00,06:00,0.93
2025-02-02,2025,Q1,2,February,Sunday,Yes,Morning,06:00,14:00,0.418
2025-02-02,2025,Q1,2,February,Sunday,Yes,Afternoon,14:00,22:00,0.418
2025-02-02,2025,Q1,2,February,Sunday,Yes,Night,22:00,06:00,0.418
2025-02-03,2025,Q1,2,February,Monday,No,Morning,06:00,14:00,0.93
2025-02-03,2025,Q1,2,February,Monday,No,Afternoon,14:00,22:00,0.93
2025-02-03,2025,Q1,2,February,Monday,No,Night,22:00,06:00,0.93
2025-02-04,2025,Q1,2,February,Tuesday,No,Morning,06:00,14:00,0.93
2025-02-04,2025,Q1,2,February,Tuesday,No,Afternoon,14:00,22:00,0.93
2025-02-04,2025,Q1,2,February,Tuesday,No,Night,22:00,06:00,0.93
2025-02-05,2025,Q1,2,February,Wednesday,No,Morning,06:00,14:00,0.93
2025-02-05,2025,Q1,2,February,Wednesday,No,Afternoon,14:00,22:00,0.93
2025-02-05,2025,Q1,2,February,Wednesday,No,Night,22:00,06:00,0.93
2025-02-06,2025,Q1,2,February,Thursday,No,Morning,06:00,14:00,0.93
2025-02-06,2025,Q1,2,February,Thursday,No,Afternoon,14:00,22:00,0.93
2025-02-06,2025,Q1,2,February,Thursday,No,Night,22:00,06:00,0.93
2025-02-07,2025,Q1,2,February,Friday,No,Morning,06:00,14:00,0.93
2025-02-07,2025,Q1,2,February,Friday,No,Afternoon,14:00,22:00,0.93
2025-02-07,2025,Q1,2,February,Friday,No,Night,22:00,06:00,0.93
2025-02-08,2025,Q1,2,February,Saturday,Yes,Morning,06:00,14:00,0.931
2025-02-08,2025,Q1,2,February,Saturday,Yes,Afternoon,14:00,22:00,0.931
2025-02-08,2025,Q1,2,February,Saturday,Yes,Night,22:00,06:00,0.931
2025-02-09,2025,Q1,2,February,Sunday,Yes,Morning,06:00,14:00,0.419
2025-02-09,2025,Q1,2,February,Sunday,Yes,Afternoon,14:00,22:00,0.419
2025-02-09,2025,Q1,2,February,Sunday,Yes,Night,22:00,06:00,0.419
2025-02-10,2025,Q1,2,February,Monday,No,Morning,06:00,14:00,0.931
2025-02-10,2025,Q1,2,February,Monday,No,Afternoon,14:00,22:00,0.931
2025-02-10,2025,Q1,2,February,Monday,No,Night,22:00,06:00,0.931
2025-02-11,2025,Q1,2,February,Tuesday,No,Morning,06:00,14:00,0.931
2025-02-11,2025,Q1,2,February,Tuesday,No,Afternoon,14:00,22:00,0.931
2025-02-11,2025,Q1,2,February,Tuesday,No,Night,22:00,06:00,0.931
2025-02-12,2025,Q1,2,February,Wednesday,No,Morning,06:00,14:00,0.931
2025-02-12,2025,Q1,2,February,Wednesday,No,Afternoon,14:00,22:00,0.931
2025-02-12,2025,Q1,2,February,Wednesday,No,Night,22:00,06:00,0.931
2025-02-13,2025,Q1,2,February,Thursday,No,Morning,06:00,14:00,0.931
2025-02-13,2025,Q1,2,February,Thursday,No,Afternoon,14:00,22:00,0.931
2025-02-13,2025,Q1,2,February,Thursday,No,Night,22:00,06:00,0.931
2025-02-14,2025,Q1,2,February,Friday,No,Morning,06:00,14:00,0.931
2025-02-14,2025,Q1,2,February,Friday,No,Afternoon,14:00,22:00,0.931
2025-02-14,2025,Q1,2,February,Friday,No,Night,22:00,06:00,0.931
2025-02-15,2025,Q1,2,February,Saturday,Yes,Morning,06:00,14:00,0.931
2025-02-15,2025,Q1,2,February,Saturday,Yes,Afternoon,14:00,22:00,0.931
2025-02-15,2025,Q1,2,February,Saturday,Yes,Night,22:00,06:00,0.931
2025-02-16,2025,Q1,2,February,Sunday,Yes,Morning,06:00,14:00,0.419
2025-02-16,2025,Q1,2,February,Sunday,Yes,Afternoon,14:00,22:00,0.419
2025-02-16,2025,Q1,2,February,Sunday,Yes,Night,22:00,06:00,0.419
2025-02-17,2025,Q1,2,February,Monday,No,Morning,06:00,14:00,0.932
2025-02-17,2025,Q1,2,February,Monday,No,Afternoon,14:00,22:00,0.932
2025-02-17,2025,Q1,2,February,Monday,No,Night,22:00,06:00,0.932
2025-02-18,2025,Q1,2,February,Tuesday,No,Morning,06:00,14:00,0.932
2025-02-18,2025,Q1,2,February,Tuesday,No,Afternoon,14:00,22:00,0.932
2025-02-18,2025,Q1,2,February,Tuesday,No,Night,22:00,06:00,0.932
2025-02-19,2025,Q1,2,February,Wednesday,No,Morning,06:00,14:00,0.932
2025-02-19,2025,Q1,2,February,Wednesday,No,Afternoon,14:00,22:00,0.932
2025-02-19,2025,Q1,2,February,Wednesday,No,Night,22:00,06:00,0.932
2025-02-20,2025,Q1,2,February,Thursday,No,Morning,06:00,14:00,0.932
2025-02-20,2025,Q1,2,February,Thursday,No,Afternoon,14:00,22:00,0.932
2025-02-20,2025,Q1,2,February,Thursday,No,Night,22:00,06:00,0.932
2025-02-21,2025,Q1,2,February,Friday,No,Morning,06:00,14:00,0.932
2025-02-21,2025,Q1,2,February,Friday,No,Afternoon,14:00,22:00,0.932
2025-02-21,2025,Q1,2,February,Friday,No,Night,22:00,06:00,0.932
2025-02-22,2025,Q1,2,February,Saturday,Yes,Morning,06:00,14:00,0.932
2025-02-22,2025,Q1,2,February,Saturday,Yes,Afternoon,14:00,22:00,0.932
2025-02-22,2025,Q1,2,February,Saturday,Yes,Night,22:00,06:00,0.932
2025-02-23,2025,Q1,2,February,Sunday,Yes,Morning,06:00,14:00,0.419
2025-02-23,2025,Q1,2,February,Sunday,Yes,Afternoon,14:00,22:00,0.419
2025-02-23,2025,Q1,2,February,Sunday,Yes,Night,22:00,06:00,0.419
2025-02-24,2025,Q1,2,February,Monday,No,Morning,06:00,14:00,0.932
2025-02-24,2025,Q1,2,February,Monday,No,Afternoon,14:00,22:00,0.932
2025-02-24,2025,Q1,2,February,Monday,No,Night,22:00,06:00,0.932
2025-02-25,2025,Q1,2,February,Tuesday,No,Morning,06:00,14:00,0.932
2025-02-25,2025,Q1,2,February,Tuesday,No,Afternoon,14:00,22:00,0.932
2025-02-25,2025,Q1,2,February,Tuesday,No,Night,22:00,06:00,0.932
2025-02-26,2025,Q1,2,February,Wednesday,No,Morning,06:00,14:00,0.932
2025-02-26,2025,Q1,2,February,Wednesday,No,Afternoon,14:00,22:00,0.932
2025-02-26,2025,Q1,2,February,Wednesday,No,Night,22:00,06:00,0.932
2025-02-27,2025,Q1,2,February,Thursday,No,Morning,06:00,14:00,0.933
2025-02-27,2025,Q1,2,February,Thursday,No,Afternoon,14:00,22:00,0.933
2025-02-27,2025,Q1,2,February,Thursday,No,Night,22:00,06:00,0.933
2025-02-28,2025,Q1,2,February,Friday,No,Morning,06:00,14:00,0.933
2025-02-28,2025,Q1,2,February,Friday,No,Afternoon,14:00,22:00,0.933
2025-02-28,2025,Q1,2,February,Friday,No,Night,22:00,06:00,0.933
2025-03-01,2025,Q1,3,March,Saturday,Yes,Morning,06:00,14:00,1.097
2025-03-01,2025,Q1,3,March,Saturday,Yes,Afternoon,14:00,22:00,1.097
2025-03-01,2025,Q1,3,March,Saturday,Yes,Night,22:00,06:00,1.097
2025-03-02,2025,Q1,3,March,Sunday,Yes,Morning,06:00,14:00,0.494
2025-03-02,2025,Q1,3,March,Sunday,Yes,Afternoon,14:00,22:00,0.494
2025-03-02,2025,Q1,3,March,Sunday,Yes,Night,22:00,06:00,0.494
2025-03-03,2025,Q1,3,March,Monday,No,Morning,06:00,14:00,1.098
2025-03-03,2025,Q1,3,March,Monday,No,Afternoon,14:00,22:00,1.098
2025-03-03,2025,Q1,3,March,Monday,No,Night,22:00,06:00,1.098
2025-03-04,2025,Q1,3,March,Tuesday,No,Morning,06:00,14:00,1.098
2025-03-04,2025,Q1,3,March,Tuesday,No,Afternoon,14:00,22:00,1.098
2025-03-04,2025,Q1,3,March,Tuesday,No,Night,22:00,06:00,1.098
2025-03-05,2025,Q1,3,March,Wednesday,No,Morning,06:00,14:00,1.098
2025-03-05,2025,Q1,3,March,Wednesday,No,Afternoon,14:00,22:00,1.098
2025-03-05,2025,Q1,3,March,Wednesday,No,Night,22:00,06:00,1.098
2025-03-06,2025,Q1,3,March,Thursday,No,Morning,06:00,14:00,1.098
2025-03-06,2025,Q1,3,March,Thursday,No,Afternoon,14:00,22:00,1.098
2025-03-06,2025,Q1,3,March,Thursday,No,Night,22:00,06:00,1.098
2025-03-07,2025,Q1,3,March,Friday,No,Morning,06:00,14:00,1.098
2025-03-07,2025,Q1,3,March,Friday,No,Afternoon,14:00,22:00,1.098
2025-03-07,2025,Q1,3,March,Friday,No,Night,22:00,06:00,1.098
2025-03-08,2025,Q1,3,March,Saturday,Yes,Morning,06:00,14:00,1.098
2025-03-08,2025,Q1,3,March,Saturday,Yes,Afternoon,14:00,22:00,1.098
2025-03-08,2025,Q1,3,March,Saturday,Yes,Night,22:00,06:00,1.098
2025-03-09,2025,Q1,3,March,Sunday,Yes,Morning,06:00,14:00,0.494
2025-03-09,2025,Q1,3,March,Sunday,Yes,Afternoon,14:00,22:00,0.494
2025-03-09,2025,Q1,3,March,Sunday,Yes,Night,22:00,06:00,0.494
2025-03-10,2025,Q1,3,March,Monday,No,Morning,06:00,14:00,1.099
2025-03-10,2025,Q1,3,March,Monday,No,Afternoon,14:00,22:00,1.099
2025-03-10,2025,Q1,3,March,Monday,No,Night,22:00,06:00,1.099
2025-03-11,2025,Q1,3,March,Tuesday,No,Morning,06:00,14:00,1.099
2025-03-11,2025,Q1,3,March,Tuesday,No,Afternoon,14:00,22:00,1.099
2025-03-11,2025,Q1,3,March,Tuesday,No,Night,22:00,06:00,1.099
2025-03-12,2025,Q1,3,March,Wednesday,No,Morning,06:00,14:00,1.099
2025-03-12,2025,Q1,3,March,Wednesday,No,Afternoon,14:00,22:00,1.099
2025-03-12,2025,Q1,3,March,Wednesday,No,Night,22:00,06:00,1.099
2025-03-13,2025,Q1,3,March,Thursday,No,Morning,06:00,14:00,1.099
2025-03-13,2025,Q1,3,March,Thursday,No,Afternoon,14:00,22:00,1.099
2025-03-13,2025,Q1,3,March,Thursday,No,Night,22:00,06:00,1.099
2025-03-14,2025,Q1,3,March,Friday,No,Morning,06:00,14:00,1.099
2025-03-14,2025,Q1,3,March,Friday,No,Afternoon,14:00,22:00,1.099
2025-03-14,2025,Q1,3,March,Friday,No,Night,22:00,06:00,1.099
2025-03-15,2025,Q1,3,March,Saturday,Yes,Morning,06:00,14:00,1.099
2025-03-15,2025,Q1,3,March,Saturday,Yes,Afternoon,14:00,22:00,1.099
2025-03-15,2025,Q1,3,March,Saturday,Yes,Night,22:00,06:00,1.099
2025-03-16,2025,Q1,3,March,Sunday,Yes,Morning,06:00,14:00,0.495
2025-03-16,2025,Q1,3,March,Sunday,Yes,Afternoon,14:00,22:00,0.495
2025-03-16,2025,Q1,3,March,Sunday,Yes,Night,22:00,06:00,0.495
2025-03-17,2025,Q1,3,March,Monday,No,Morning,06:00,14:00,1.099
2025-03-17,2025,Q1,3,March,Monday,No,Afternoon,14:00,22:00,1.099
2025-03-17,2025,Q1,3,March,Monday,No,Night,22:00,06:00,1.099
2025-03-18,2025,Q1,3,March,Tuesday,No,Morning,06:00,14:00,1.099
2025-03-18,2025,Q1,3,March,Tuesday,No,Afternoon,14:00,22:00,1.099
2025-03-18,2025,Q1,3,March,Tuesday,No,Night,22:00,06:00,1.099
2025-03-19,2025,Q1,3,March,Wednesday,No,Morning,06:00,14:00,1.1
2025-03-19,2025,Q1,3,March,Wednesday,No,Afternoon,14:00,22:00,1.1
2025-03-19,2025,Q1,3,March,Wednesday,No,Night,22:00,06:00,1.1
2025-03-20,2025,Q1,3,March,Thursday,No,Morning,06:00,14:00,1.1
2025-03-20,2025,Q1,3,March,Thursday,No,Afternoon,14:00,22:00,1.1
2025-03-20,2025,Q1,3,March,Thursday,No,Night,22:00,06:00,1.1
2025-03-21,2025,Q1,3,March,Friday,No,Morning,06:00,14:00,1.1
2025-03-21,2025,Q1,3,March,Friday,No,Afternoon,14:00,22:00,1.1
2025-03-21,2025,Q1,3,March,Friday,No,Night,22:00,06:00,1.1
2025-03-22,2025,Q1,3,March,Saturday,Yes,Morning,06:00,14:00,1.1
2025-03-22,2025,Q1,3,March,Saturday,Yes,Afternoon,14:00,22:00,1.1
2025-03-22,2025,Q1,3,March,Saturday,Yes,Night,22:00,06:00,1.1
2025-03-23,2025,Q1,3,March,Sunday,Yes,Morning,06:00,14:00,0.495
2025-03-23,2025,Q1,3,March,Sunday,Yes,Afternoon,14:00,22:00,0.495
2025-03-23,2025,Q1,3,March,Sunday,Yes,Night,22:00,06:00,0.495
2025-03-24,2025,Q1,3,March,Monday,No,Morning,06:00,14:00,1.1
2025-03-24,2025,Q1,3,March,Monday,No,Afternoon,14:00,22:00,1.1
2025-03-24,2025,Q1,3,March,Monday,No,Night,22:00,06:00,1.1
2025-03-25,2025,Q1,3,March,Tuesday,No,Morning,06:00,14:00,1.1
2025-03-25,2025,Q1,3,March,Tuesday,No,Afternoon,14:00,22:00,1.1
2025-03-25,2025,Q1,3,March,Tuesday,No,Night,22:00,06:00,1.1
2025-03-26,2025,Q1,3,March,Wednesday,No,Morning,06:00,14:00,1.1
2025-03-26,2025,Q1,3,March,Wednesday,No,Afternoon,14:00,22:00,1.1
2025-03-26,2025,Q1,3,March,Wednesday,No,Night,22:00,06:00,1.1
2025-03-27,2025,Q1,3,March,Thursday,No,Morning,06:00,14:00,1.101
2025-03-27,2025,Q1,3,March,Thursday,No,Afternoon,14:00,22:00,1.101
2025-03-27,2025,Q1,3,March,Thursday,No,Night,22:00,06:00,1.101
2025-03-28,2025,Q1,3,March,Friday,No,Morning,06:00,14:00,1.101
2025-03-28,2025,Q1,3,March,Friday,No,Afternoon,14:00,22:00,1.101
2025-03-28,2025,Q1,3,March,Friday,No,Night,22:00,06:00,1.101
2025-03-29,2025,Q1,3,March,Saturday,Yes,Morning,06:00,14:00,1.101
2025-03-29,2025,Q1,3,March,Saturday,Yes,Afternoon,14:00,22:00,1.101
2025-03-29,2025,Q1,3,March,Saturday,Yes,Night,22:00,06:00,1.101
2025-03-30,2025,Q1,3,March,Sunday,Yes,Morning,06:00,14:00,0.495
2025-03-30,2025,Q1,3,March,Sunday,Yes,Afternoon,14:00,22:00,0.495
2025-03-30,2025,Q1,3,March,Sunday,Yes,Night,22:00,06:00,0.495
2025-03-31,2025,Q1,3,March,Monday,No,Morning,06:00,14:00,1.101
2025-03-31,2025,Q1,3,March,Monday,No,Afternoon,14:00,22:00,1.101
2025-03-31,2025,Q1,3,March,Monday,No,Night,22:00,06:00,1.101
2025-04-01,2025,Q2,4,April,Tuesday,No,Morning,06:00,14:00,1.101
2025-04-01,2025,Q2,4,April,Tuesday,No,Afternoon,14:00,22:00,1.101
2025-04-01,2025,Q2,4,April,Tuesday,No,Night,22:00,06:00,1.101
2025-04-02,2025,Q2,4,April,Wednesday,No,Morning,06:00,14:00,1.101
2025-04-02,2025,Q2,4,April,Wednesday,No,Afternoon,14:00,22:00,1.101
2025-04-02,2025,Q2,4,April,Wednesday,No,Night,22:00,06:00,1.101
2025-04-03,2025,Q2,4,April,Thursday,No,Morning,06:00,14:00,1.101
2025-04-03,2025,Q2,4,April,Thursday,No,Afternoon,14:00,22:00,1.101
2025-04-03,2025,Q2,4,April,Thursday,No,Night,22:00,06:00,1.101
2025-04-04,2025,Q2,4,April,Friday,No,Morning,06:00,14:00,1.102
2025-04-04,2025,Q2,4,April,Friday,No,Afternoon,14:00,22:00,1.102
2025-04-04,2025,Q2,4,April,Friday,No,Night,22:00,06:00,1.102
2025-04-05,2025,Q2,4,April,Saturday,Yes,Morning,06:00,14:00,1.102
2025-04-05,2025,Q2,4,April,Saturday,Yes,Afternoon,14:00,22:00,1.102
2025-04-05,2025,Q2,4,April,Saturday,Yes,Night,22:00,06:00,1.102
2025-04-06,2025,Q2,4,April,Sunday,Yes,Morning,06:00,14:00,0.496
2025-04-06,2025,Q2,4,April,Sunday,Yes,Afternoon,14:00,22:00,0.496
2025-04-06,2025,Q2,4,April,Sunday,Yes,Night,22:00,06:00,0.496
2025-04-07,2025,Q2,4,April,Monday,No,Morning,06:00,14:00,1.102
2025-04-07,2025,Q2,4,April,Monday,No,Afternoon,14:00,22:00,1.102
2025-04-07,2025,Q2,4,April,Monday,No,Night,22:00,06:00,1.102
2025-04-08,2025,Q2,4,April,Tuesday,No,Morning,06:00,14:00,1.102
2025-04-08,2025,Q2,4,April,Tuesday,No,Afternoon,14:00,22:00,1.102
2025-04-08,2025,Q2,4,April,Tuesday,No,Night,22:00,06:00,1.102
2025-04-09,2025,Q2,4,April,Wednesday,No,Morning,06:00,14:00,1.102
2025-04-09,2025,Q2,4,April,Wednesday,No,Afternoon,14:00,22:00,1.102
2025-04-09,2025,Q2,4,April,Wednesday,No,Night,22:00,06:00,1.102
2025-04-10,2025,Q2,4,April,Thursday,No,Morning,06:00,14:00,1.102
2025-04-10,2025,Q2,4,April,Thursday,No,Afternoon,14:00,22:00,1.102
2025-04-10,2025,Q2,4,April,Thursday,No,Night,22:00,06:00,1.102
2025-04-11,2025,Q2,4,April,Friday,No,Morning,06:00,14:00,1.102
